date,declination,declination_sv,declination_uncertainty,elevation,horintensity,horintensity_sv,horintensity_uncertainty,inclination,inclination_sv,inclination_uncertainty,latitude,longitude,totalintensity,totalintensity_sv,totalintensity_uncertainty,xcomponent,xcomponent_sv,xcomponent_uncertainty,ycomponent,ycomponent_sv,ycomponent_uncertainty,zcomponent,zcomponent_sv,zcomponent_uncertainty
2020.27322,-1.74448,-0.09441,0.31,400,32058.5,15.8,128,12.84413,0.03938,0.21,13.05668,124.42291,32881.2,21.4,145,32043.6,14.2,131,-975.9,-53.3,94,7309.5,26.8,157
2020.27322,-1.77038,-0.09453,0.31,400,32030.7,15.9,128,13.15323,0.03857,0.21,13.20603,124.53709,32893.7,21.5,145,32015.4,14.2,131,-989.6,-53.3,94,7485.2,26.4,157
2020.27322,-1.79634,-0.09465,0.31,400,32002.5,15.9,128,13.46142,0.03776,0.21,13.35532,124.65143,32906.6,21.5,145,31986.8,14.2,131,-1003.2,-53.3,94,7660.3,26.1,157
2020.27322,-1.82236,-0.09475,0.31,400,31973.9,16,128,13.7687,0.03695,0.21,13.50456,124.76592,32919.9,21.6,145,31957.8,14.3,131,-1016.8,-53.4,94,7835,25.8,157
2020.27322,-1.84843,-0.09485,0.31,400,31945,16,128,14.07505,0.03614,0.21,13.65372,124.88058,32933.7,21.7,145,31928.4,14.3,131,-1030.4,-53.4,94,8009.2,25.4,157
2020.27322,-1.87456,-0.09494,0.31,400,31915.6,16.1,128,14.38046,0.03533,0.21,13.80283,124.9954,32948,21.8,145,31898.6,14.3,131,-1044,-53.4,94,8182.9,25.1,157
2020.27322,-1.90948,-0.09506,0.31,400,31875.9,16.1,128,14.78621,0.03426,0.21,14.00153,125.14874,32967.6,21.9,145,31858.2,14.4,131,-1062.1,-53.4,94,8413.8,24.6,157
2020.27322,-1.93573,-0.09514,0.31,400,31845.7,16.2,128,15.08941,0.03346,0.21,14.15049,125.26395,32982.9,22,145,31827.5,14.4,131,-1075.7,-53.4,94,8586.3,24.3,157
2020.27322,-1.96202,-0.09521,0.31,400,31815.1,16.3,128,15.39164,0.03266,0.21,14.29937,125.37932,32998.6,22,145,31796.4,14.4,131,-1089.3,-53.4,94,8758.3,24,157
2020.27322,-1.98837,-0.09527,0.31,400,31784.1,16.3,128,15.6929,0.03186,0.21,14.44819,125.49486,33014.7,22.1,145,31764.9,14.5,131,-1102.8,-53.4,94,8929.9,23.7,157
2020.27322,-2.01476,-0.09533,0.31,400,31752.7,16.4,128,15.99318,0.03106,0.21,14.59694,125.61058,33031.2,22.2,145,31733.1,14.5,131,-1116.3,-53.4,94,9100.9,23.3,157
2020.27322,-2.04119,-0.09538,0.31,400,31721,16.5,128,16.29248,0.03027,0.21,14.74562,125.72647,33048.1,22.3,145,31700.9,14.6,131,-1129.8,-53.4,94,9271.3,23,157
2020.27322,-2.06767,-0.09542,0.31,400,31688.9,16.5,128,16.59077,0.02948,0.21,14.89423,125.84253,33065.5,22.3,145,31668.3,14.6,131,-1143.3,-53.3,94,9441.3,22.7,157
2020.27322,-2.09419,-0.09546,0.31,400,31656.5,16.6,128,16.88806,0.02869,0.21,15.04277,125.95878,33083.2,22.4,145,31635.3,14.7,131,-1156.8,-53.3,94,9610.8,22.4,157
2020.27322,-2.12961,-0.09549,0.32,400,31612.6,16.7,128,17.28287,0.02765,0.21,15.24071,126.11406,33107.4,22.5,145,31590.8,14.7,131,-1174.7,-53.3,94,9835.9,21.9,157
2020.27322,-2.15623,-0.09551,0.32,400,31579.3,16.8,128,17.57778,0.02687,0.21,15.38908,126.23073,33126.1,22.5,145,31557,14.8,131,-1188.2,-53.2,94,10004.1,21.6,157
2020.27322,-2.18288,-0.09553,0.32,400,31545.7,16.9,128,17.87166,0.02609,0.21,15.53738,126.34758,33145.1,22.6,145,31522.8,14.9,131,-1201.5,-53.2,94,10171.8,21.3,157
2020.27322,-2.20956,-0.09553,0.32,400,31511.7,16.9,128,18.16451,0.02532,0.21,15.6856,126.46463,33164.4,22.6,145,31488.3,14.9,131,-1214.9,-53.2,94,10338.9,21,157
2020.27322,-2.23628,-0.09553,0.32,400,31477.3,17,128,18.45632,0.02456,0.21,15.83375,126.58186,33184.2,22.7,145,31453.4,15,131,-1228.3,-53.1,94,10505.5,20.7,157
2020.27322,-2.26303,-0.09553,0.32,400,31442.7,17.1,128,18.74707,0.02379,0.21,15.98182,126.69929,33204.3,22.8,145,31418.1,15,131,-1241.6,-53.1,94,10671.6,20.4,157
2020.27322,-2.28981,-0.09551,0.32,400,31407.6,17.2,128,19.03677,0.02304,0.21,16.12981,126.81691,33224.7,22.8,145,31382.5,15.1,131,-1254.9,-53,94,10837.1,20.1,157
2020.27322,-2.31662,-0.09549,0.32,400,31372.2,17.3,128,19.3254,0.02228,0.21,16.27773,126.93472,33245.5,22.9,145,31346.6,15.2,131,-1268.1,-52.9,94,11002,19.8,157
2020.27322,-2.35241,-0.09546,0.32,400,31324.6,17.4,128,19.70858,0.02128,0.21,16.47482,127.09212,33273.7,22.9,145,31298.2,15.2,131,-1285.7,-52.9,94,11221.1,19.4,157
2020.27322,-2.37929,-0.09542,0.32,400,31288.4,17.5,128,19.99471,0.02054,0.21,16.62255,127.2104,33295.3,23,145,31261.4,15.3,131,-1298.9,-52.8,94,11384.8,19.1,157
2020.27322,-2.40618,-0.09538,0.32,400,31251.9,17.6,128,20.27976,0.0198,0.21,16.7702,127.32888,33317.2,23,145,31224.4,15.4,131,-1312.1,-52.7,94,11547.9,18.8,157
2020.27322,-2.4331,-0.09533,0.32,400,31215.1,17.7,128,20.56372,0.01907,0.21,16.91777,127.44757,33339.4,23,145,31187,15.5,131,-1325.2,-52.6,94,11710.4,18.5,157
2020.27322,-2.46003,-0.09527,0.32,400,31178,17.8,128,20.84658,0.01835,0.21,17.06525,127.56646,33362,23.1,145,31149.3,15.5,131,-1338.2,-52.6,94,11872.4,18.2,157
2020.27322,-2.48699,-0.09521,0.32,400,31140.5,17.9,128,21.12835,0.01762,0.21,17.21265,127.68556,33384.8,23.1,145,31111.2,15.6,131,-1351.3,-52.5,94,12033.8,17.9,157
2020.27322,-2.51396,-0.09514,0.32,400,31102.8,18,128,21.40902,0.01691,0.21,17.35997,127.80487,33408,23.2,145,31072.8,15.7,131,-1364.3,-52.4,94,12194.7,17.6,157
2020.27322,-2.54994,-0.09504,0.32,400,31051.9,18.1,128,21.78151,0.01596,0.21,17.55625,127.96429,33439.3,23.2,145,31021.2,15.8,131,-1381.5,-52.3,94,12408.3,17.3,157
2020.27322,-2.57694,-0.09495,0.32,400,31013.4,18.2,128,22.05957,0.01526,0.21,17.70336,128.08412,33463.1,23.2,145,30982.1,15.9,131,-1394.4,-52.2,94,12567.8,17,157
2020.27322,-2.60396,-0.09486,0.32,400,30974.6,18.3,128,22.33652,0.01457,0.21,17.85039,128.20415,33487.2,23.3,145,30942.6,15.9,131,-1407.2,-52.1,94,12726.7,16.7,157
2020.27322,-2.63098,-0.09477,0.32,400,30935.5,18.4,128,22.61234,0.01388,0.21,17.99733,128.32442,33511.6,23.3,145,30902.9,16,131,-1420,-52,94,12885,16.5,157
2020.27322,-2.658,-0.09466,0.32,400,30896.1,18.5,128,22.88703,0.0132,0.21,18.14417,128.44489,33536.3,23.3,145,30862.9,16.1,131,-1432.8,-51.8,94,13042.8,16.2,157
2020.27322,-2.68503,-0.09455,0.32,400,30856.4,18.6,128,23.16059,0.01252,0.21,18.29093,128.56558,33561.2,23.4,145,30822.5,16.2,131,-1445.5,-51.7,94,13199.9,15.9,157
2020.27322,-2.71206,-0.09444,0.32,400,30816.4,18.7,128,23.43302,0.01185,0.21,18.43759,128.68652,33586.4,23.4,145,30781.9,16.3,131,-1458.1,-51.6,94,13356.5,15.7,157
2020.27322,-2.73909,-0.09431,0.32,400,30776.1,18.8,128,23.7043,0.01119,0.21,18.58417,128.80766,33611.8,23.4,145,30740.9,16.3,131,-1470.7,-51.5,94,13512.5,15.4,157
2020.27322,-2.77513,-0.09414,0.32,400,30721.9,18.9,128,24.06423,0.01031,0.21,18.77945,128.96957,33646.1,23.4,145,30685.9,16.5,131,-1487.4,-51.3,94,13719.6,15.1,157
2020.27322,-2.80215,-0.094,0.32,400,30681,19,128,24.33284,0.00967,0.21,18.9258,129.09126,33672.2,23.5,145,30644.3,16.5,131,-1499.9,-51.2,94,13874.2,14.8,157
2020.27322,-2.82917,-0.09386,0.32,400,30639.7,19.1,128,24.6003,0.00903,0.21,19.07206,129.2132,33698.4,23.5,145,30602.4,16.6,131,-1512.3,-51.1,94,14028.2,14.6,157
2020.27322,-2.85617,-0.09371,0.32,400,30598.2,19.2,128,24.8666,0.0084,0.21,19.21822,129.33537,33724.9,23.5,145,30560.2,16.7,131,-1524.7,-50.9,94,14181.5,14.4,157
2020.27322,-2.88316,-0.09355,0.32,400,30556.4,19.3,128,25.13174,0.00777,0.21,19.36428,129.45781,33751.6,23.5,145,30517.7,16.8,131,-1537,-50.8,94,14334.3,14.1,157
2020.27322,-2.91014,-0.09339,0.32,400,30514.4,19.4,128,25.39573,0.00715,0.21,19.51024,129.58046,33778.5,23.5,145,30475,16.9,131,-1549.2,-50.7,94,14486.5,13.9,157
2020.27322,-2.9371,-0.09322,0.32,400,30472,19.5,128,25.65855,0.00654,0.21,19.6561,129.70337,33805.6,23.5,145,30432,17,131,-1561.4,-50.5,94,14638.1,13.7,157
2020.27322,-2.96404,-0.09305,0.32,400,30429.5,19.6,128,25.9202,0.00594,0.21,19.80187,129.82652,33832.9,23.5,145,30388.7,17.1,131,-1573.5,-50.4,94,14789,13.4,157
2020.27322,-2.99993,-0.09281,0.32,400,30372.3,19.8,128,26.26726,0.00515,0.21,19.99606,129.99112,33869.7,23.6,145,30330.6,17.2,131,-1589.5,-50.2,94,14989.3,13.2,157
2020.27322,-3.02681,-0.09262,0.32,400,30329.1,19.9,128,26.52618,0.00456,0.21,20.14158,130.11485,33897.5,23.6,145,30286.8,17.3,131,-1601.5,-50,94,15138.8,12.9,157
2020.27322,-3.05367,-0.09243,0.32,400,30285.6,20,128,26.78393,0.00398,0.21,20.287,130.23885,33925.4,23.6,145,30242.6,17.3,131,-1613.4,-49.9,94,15287.7,12.7,157
2020.27322,-3.0805,-0.09223,0.32,400,30242,20.1,128,27.04051,0.00341,0.21,20.43231,130.36311,33953.6,23.6,145,30198.3,17.4,131,-1625.2,-49.7,94,15436,12.5,157
2020.27322,-3.10729,-0.09203,0.32,400,30198,20.2,128,27.29591,0.00285,0.21,20.57752,130.48763,33981.9,23.6,145,30153.6,17.5,131,-1636.9,-49.5,94,15583.6,12.3,157
2020.27322,-3.13404,-0.09182,0.32,400,30153.9,20.3,128,27.55013,0.0023,0.21,20.72262,130.6124,34010.4,23.6,145,30108.8,17.6,131,-1648.6,-49.4,94,15730.7,12.1,157
2020.27322,-3.16076,-0.0916,0.32,400,30109.5,20.4,128,27.80317,0.00175,0.21,20.86761,130.73744,34039.1,23.6,145,30063.7,17.7,131,-1660.2,-49.2,94,15877.1,11.9,157
2020.27322,-3.18744,-0.09138,0.32,400,30064.8,20.5,128,28.05504,0.00121,0.21,21.01249,130.86275,34067.9,23.6,145,30018.3,17.8,131,-1671.7,-49,94,16022.8,11.7,157
2020.27322,-3.22294,-0.09108,0.32,400,30004.9,20.6,128,28.38901,0.00051,0.21,21.2055,131.03024,34106.6,23.6,145,29957.5,17.9,131,-1686.9,-48.8,94,16216.2,11.5,157
2020.27322,-3.2495,-0.09085,0.32,400,29959.8,20.7,128,28.63811,-1e-05,0.21,21.35012,131.15617,34135.8,23.6,145,29911.6,18,131,-1698.2,-48.6,94,16360.5,11.3,157
2020.27322,-3.27602,-0.09061,0.32,400,29914.4,20.8,128,28.88603,-0.00052,0.21,21.49463,131.2824,34165.1,23.6,145,29865.5,18.1,131,-1709.5,-48.4,94,16504.1,11.1,157
2020.27322,-3.30248,-0.09037,0.32,400,29868.8,20.9,128,29.13276,-0.00102,0.21,21.63902,131.40887,34194.6,23.6,145,29819.2,18.1,131,-1720.7,-48.2,94,16647.1,10.9,157
2020.27322,-3.32888,-0.09012,0.32,400,29823,21,128,29.37831,-0.00152,0.21,21.78331,131.53566,34224.2,23.6,145,29772.6,18.2,131,-1731.7,-48,94,16789.5,10.8,157
2020.27322,-3.35522,-0.08987,0.32,400,29776.9,21.1,128,29.62267,-0.002,0.21,21.92747,131.6627,34253.9,23.6,145,29725.9,18.3,131,-1742.7,-47.9,94,16931.2,10.6,157
2020.27322,-3.3815,-0.08961,0.32,400,29730.7,21.2,128,29.86584,-0.00248,0.21,22.07152,131.79004,34283.8,23.6,145,29678.9,18.4,131,-1753.6,-47.7,94,17072.3,10.4,157
2020.27322,-3.41643,-0.08926,0.32,400,29668.7,21.3,128,30.18823,-0.0031,0.21,22.26339,131.96027,34323.8,23.5,145,29616,18.5,131,-1768,-47.4,94,17259.4,10.2,157
2020.27322,-3.44254,-0.08899,0.32,400,29622,21.4,128,30.42863,-0.00356,0.21,22.40716,132.08829,34353.9,23.5,145,29568.6,18.6,131,-1778.7,-47.2,94,17399,10.1,157
2020.27322,-3.46858,-0.08871,0.32,400,29575.1,21.5,128,30.66784,-0.00401,0.21,22.55081,132.21658,34384.1,23.5,145,29520.9,18.7,131,-1789.3,-47,94,17538,9.9,157
2020.27322,-3.49454,-0.08843,0.32,400,29528,21.5,128,30.90587,-0.00445,0.21,22.69433,132.34517,34414.4,23.5,145,29473.1,18.7,131,-1799.8,-46.8,94,17676.3,9.8,157
2020.27322,-3.52041,-0.08815,0.32,400,29480.7,21.6,128,31.14272,-0.00489,0.21,22.83774,132.47408,34444.9,23.5,145,29425.1,18.8,131,-1810.2,-46.6,94,17813.9,9.6,157
2020.27322,-3.5462,-0.08786,0.32,400,29433.3,21.7,128,31.37837,-0.00531,0.21,22.98101,132.60326,34475.4,23.5,145,29376.9,18.9,131,-1820.5,-46.4,94,17950.9,9.5,157
2020.27322,-3.5719,-0.08757,0.32,400,29385.6,21.8,128,31.61284,-0.00573,0.21,23.12417,132.73276,34506,23.5,145,29328.5,19,131,-1830.8,-46.2,94,18087.2,9.4,157
2020.27322,-3.59751,-0.08727,0.32,400,29337.8,21.9,128,31.84613,-0.00614,0.21,23.26719,132.86256,34536.7,23.5,145,29280,19,131,-1840.9,-46,94,18222.9,9.2,157
2020.27322,-3.6315,-0.08687,0.32,400,29273.8,22,128,32.15534,-0.00667,0.21,23.45769,133.0361,34577.7,23.4,145,29215,19.1,131,-1854.2,-45.7,94,18402.8,9.1,157
2020.27322,-3.65688,-0.08657,0.32,400,29225.6,22.1,128,32.38586,-0.00706,0.21,23.60042,133.16663,34608.6,23.4,145,29166.1,19.2,131,-1864,-45.5,94,18537,8.9,157
2020.27322,-3.68215,-0.08626,0.32,400,29177.2,22.1,128,32.6152,-0.00744,0.21,23.74301,133.29745,34639.5,23.4,145,29117,19.3,131,-1873.8,-45.3,94,18670.5,8.8,157
2020.27322,-3.70731,-0.08594,0.32,400,29128.7,22.2,128,32.84336,-0.00781,0.21,23.88547,133.4286,34670.5,23.4,145,29067.7,19.3,131,-1883.4,-45,94,18803.4,8.7,157
2020.27322,-3.73235,-0.08563,0.32,400,29080,22.3,128,33.07034,-0.00818,0.21,24.0278,133.56007,34701.6,23.4,145,29018.3,19.4,131,-1893,-44.8,94,18935.6,8.6,157
2020.27322,-3.75728,-0.0853,0.32,400,29031.1,22.4,128,33.29615,-0.00853,0.21,24.17,133.69186,34732.7,23.4,145,28968.7,19.5,131,-1902.4,-44.6,94,19067.1,8.5,157
2020.27322,-3.78209,-0.08498,0.32,400,28982.1,22.4,128,33.52078,-0.00888,0.21,24.31206,133.82396,34763.9,23.3,145,28919,19.5,131,-1911.7,-44.4,94,19198,8.4,157
2020.27322,-3.80677,-0.08465,0.32,400,28933,22.5,128,33.74423,-0.00922,0.21,24.45398,133.9564,34795.1,23.3,145,28869.2,19.6,131,-1920.9,-44.1,94,19328.2,8.3,157
2020.27322,-3.83947,-0.08421,0.32,400,28867.3,22.6,128,34.04034,-0.00966,0.21,24.643,134.1335,34836.8,23.3,145,28802.5,19.7,131,-1933,-43.8,94,19500.8,8.2,157
2020.27322,-3.86385,-0.08387,0.33,400,28817.8,22.7,128,34.26105,-0.00998,0.21,24.78459,134.2667,34868.1,23.3,145,28752.3,19.8,131,-1941.9,-43.6,94,19629.5,8.1,157
2020.27322,-3.88808,-0.08353,0.33,400,28768.2,22.7,128,34.4806,-0.01029,0.21,24.92605,134.40024,34899.4,23.2,145,28702,19.8,131,-1950.7,-43.4,94,19757.5,8,157
2020.27322,-3.91217,-0.08319,0.33,400,28718.5,22.8,128,34.69898,-0.01059,0.21,25.06737,134.5341,34930.8,23.2,145,28651.6,19.9,131,-1959.4,-43.2,94,19884.9,7.9,157
2020.27322,-3.93611,-0.08284,0.33,400,28668.7,22.8,128,34.91619,-0.01089,0.21,25.20854,134.66833,34962.2,23.2,145,28601,19.9,131,-1967.9,-42.9,94,20011.6,7.8,157
2020.27322,-3.95989,-0.08249,0.33,400,28618.7,22.9,128,35.13224,-0.01118,0.21,25.34957,134.80289,34993.6,23.2,145,28550.4,20,131,-1976.4,-42.7,94,20137.6,7.8,157
2020.27322,-3.98352,-0.08214,0.33,400,28568.6,22.9,128,35.34713,-0.01146,0.21,25.49045,134.93779,35025.1,23.2,145,28499.6,20,131,-1984.6,-42.5,94,20263,7.7,157
2020.27322,-4.01478,-0.08166,0.33,400,28501.7,23,128,35.63185,-0.01182,0.21,25.67807,135.1182,35067,23.1,145,28431.7,20.1,131,-1995.5,-42.1,94,20429.2,7.6,157
2020.27322,-4.03802,-0.08131,0.33,400,28451.3,23.1,128,35.84404,-0.01208,0.21,25.8186,135.25392,35098.5,23.1,145,28380.7,20.2,131,-2003.5,-41.9,94,20553,7.5,157
2020.27322,-4.0611,-0.08094,0.33,400,28400.9,23.1,128,36.05508,-0.01233,0.21,25.95899,135.38998,35130,23.1,145,28329.6,20.2,131,-2011.4,-41.7,94,20676.2,7.5,157
2020.27322,-4.08399,-0.08058,0.33,400,28350.3,23.2,128,36.26496,-0.01258,0.21,26.09923,135.52641,35161.5,23.1,145,28278.3,20.3,131,-2019.1,-41.4,94,20798.7,7.4,157
2020.27322,-4.10671,-0.08021,0.33,400,28299.7,23.2,128,36.4737,-0.01282,0.21,26.23931,135.6632,35192.9,23,145,28227,20.3,131,-2026.7,-41.2,94,20920.6,7.4,157
2020.27322,-4.12924,-0.07985,0.33,400,28249,23.2,128,36.68129,-0.01305,0.21,26.37924,135.80035,35224.4,23,145,28175.6,20.3,131,-2034.1,-40.9,94,21041.8,7.3,157
2020.27322,-4.15157,-0.07948,0.33,400,28198.1,23.3,128,36.88775,-0.01327,0.21,26.51901,135.93785,35255.9,23,145,28124.1,20.4,131,-2041.4,-40.7,94,21162.3,7.3,157
2020.27322,-4.17372,-0.0791,0.33,400,28147.2,23.3,128,37.09306,-0.01349,0.21,26.65862,136.07573,35287.4,23,145,28072.6,20.4,131,-2048.6,-40.5,94,21282.2,7.2,157
2020.27322,-4.20293,-0.0786,0.33,400,28079.2,23.4,128,37.36504,-0.01376,0.21,26.84453,136.26015,35329.3,22.9,145,28003.7,20.5,131,-2057.9,-40.1,94,21441,7.2,157
2020.27322,-4.22459,-0.07823,0.33,400,28028.1,23.4,128,37.56771,-0.01396,0.21,26.98378,136.3989,35360.7,22.9,145,27952,20.5,131,-2064.7,-39.9,94,21559.4,7.1,157
2020.27322,-4.24604,-0.07785,0.33,400,27976.9,23.4,128,37.76925,-0.01415,0.21,27.12286,136.53801,35392.2,22.9,145,27900.1,20.6,131,-2071.4,-39.6,94,21677.1,7.1,157
2020.27322,-4.26728,-0.07747,0.33,400,27925.7,23.5,128,37.96966,-0.01434,0.21,27.26178,136.6775,35423.6,22.8,145,27848.3,20.6,131,-2077.9,-39.4,94,21794.1,7.1,157
2020.27322,-4.2883,-0.07708,0.33,400,27874.4,23.5,128,38.16895,-0.01451,0.21,27.40054,136.81738,35454.9,22.8,145,27796.3,20.6,131,-2084.3,-39.2,94,21910.5,7,157
2020.27322,-4.30908,-0.0767,0.33,400,27823,23.5,128,38.36713,-0.01468,0.21,27.53913,136.95766,35486.3,22.8,145,27744.3,20.6,131,-2090.5,-38.9,94,22026.3,7,157
2020.27322,-4.32964,-0.07631,0.33,400,27771.6,23.5,128,38.56419,-0.01484,0.21,27.67755,137.0983,35517.6,22.8,145,27692.3,20.7,131,-2096.6,-38.7,94,22141.3,7,157
2020.27322,-4.34996,-0.07593,0.33,400,27720.1,23.6,128,38.76013,-0.015,0.21,27.81581,137.23935,35548.9,22.7,145,27640.2,20.7,131,-2102.5,-38.4,94,22255.8,7,157
2020.27322,-4.37667,-0.07541,0.33,400,27651.3,23.6,128,39.01967,-0.0152,0.21,27.99988,137.42801,35590.5,22.7,145,27570.7,20.7,131,-2110.2,-38.1,94,22407.3,7,157
2020.27322,-4.39641,-0.07502,0.33,400,27599.7,23.6,128,39.21304,-0.01534,0.21,28.13774,137.56998,35621.7,22.7,145,27518.5,20.8,131,-2115.7,-37.8,94,22520.2,7,157
2020.27322,-4.4159,-0.07463,0.33,400,27548.1,23.6,128,39.40531,-0.01547,0.21,28.27542,137.71234,35652.8,22.7,145,27466.3,20.8,131,-2121.1,-37.6,94,22632.5,6.9,157
2020.27322,-4.43513,-0.07424,0.33,400,27496.4,23.6,128,39.59648,-0.01559,0.21,28.41293,137.8551,35684,22.6,145,27414,20.8,131,-2126.3,-37.3,94,22744.1,6.9,157
2020.27322,-4.4541,-0.07385,0.33,400,27444.6,23.6,128,39.78657,-0.01571,0.21,28.55026,137.99828,35715,22.6,145,27361.7,20.8,131,-2131.4,-37.1,94,22855.1,6.9,157
2020.27322,-4.47279,-0.07346,0.33,400,27392.8,23.6,128,39.97556,-0.01582,0.21,28.68742,138.14185,35746,22.6,145,27309.4,20.8,131,-2136.2,-36.9,94,22965.4,6.9,157
2020.27322,-4.49121,-0.07307,0.33,400,27341,23.7,128,40.16347,-0.01593,0.21,28.8244,138.28584,35777,22.6,145,27257.1,20.8,131,-2141,-36.6,94,23075.1,6.9,157
2020.27322,-4.50935,-0.07267,0.33,400,27289.2,23.7,128,40.35031,-0.01603,0.21,28.96119,138.43024,35807.9,22.5,145,27204.7,20.9,131,-2145.5,-36.4,94,23184.1,7,157
2020.27322,-4.53309,-0.07215,0.33,400,27220,23.7,128,40.59774,-0.01615,0.21,29.1433,138.62341,35849,22.5,145,27134.9,20.9,131,-2151.3,-36,94,23328.5,7,157
2020.27322,-4.55055,-0.07176,0.33,400,27168.2,23.7,128,40.78207,-0.01624,0.21,29.27967,138.7688,35879.8,22.5,145,27082.5,20.9,131,-2155.5,-35.8,94,23436.1,7,157
2020.27322,-4.56771,-0.07136,0.33,400,27116.2,23.7,128,40.96534,-0.01632,0.21,29.41585,138.9146,35910.5,22.4,145,27030.1,20.9,131,-2159.5,-35.6,94,23543,7,157
2020.27322,-4.58456,-0.07097,0.33,400,27064.3,23.7,128,41.14754,-0.01639,0.21,29.55184,139.06082,35941.2,22.4,145,26977.7,20.9,131,-2163.3,-35.3,94,23649.3,7,157
2020.27322,-4.60111,-0.07058,0.33,400,27012.4,23.6,128,41.32869,-0.01646,0.21,29.68765,139.20747,35971.7,22.4,145,26925.3,20.9,131,-2166.9,-35.1,94,23754.9,7,157
2020.27322,-4.61734,-0.07018,0.33,400,26960.4,23.6,128,41.50878,-0.01652,0.21,29.82327,139.35455,36002.3,22.4,145,26872.9,20.9,131,-2170.3,-34.8,94,23860,7.1,157
2020.27322,-4.63325,-0.06979,0.33,400,26908.5,23.6,128,41.68783,-0.01657,0.21,29.95869,139.50209,36032.7,22.4,145,26820.6,20.9,131,-2173.6,-34.6,94,23964.3,7.1,157
2020.27322,-4.65396,-0.06927,0.33,400,26839.2,23.6,128,41.92493,-0.01663,0.21,30.13895,139.69946,36073.2,22.3,145,26750.7,20.9,131,-2177.7,-34.3,94,24102.6,7.1,157
2020.27322,-4.6691,-0.06888,0.33,400,26787.3,23.6,128,42.10155,-0.01668,0.21,30.27392,139.848,36103.5,22.3,145,26698.4,20.9,131,-2180.5,-34,94,24205.5,7.2,157
2020.27322,-4.6839,-0.06849,0.33,400,26735.3,23.6,128,42.27713,-0.01671,0.21,30.40869,139.99701,36133.7,22.3,145,26646.1,20.9,131,-2183.2,-33.8,94,24307.8,7.2,157
2020.27322,-4.69835,-0.0681,0.33,400,26683.4,23.6,128,42.4517,-0.01674,0.21,30.54327,140.14644,36163.9,22.3,145,26593.7,20.9,131,-2185.6,-33.5,94,24409.5,7.2,157
2020.27322,-4.71246,-0.06772,0.33,400,26631.5,23.5,128,42.62523,-0.01677,0.21,30.67764,140.29633,36194,22.2,145,26541.4,20.9,131,-2187.9,-33.3,94,24510.5,7.3,157
2020.27322,-4.7262,-0.06733,0.34,400,26579.6,23.5,128,42.79774,-0.01679,0.21,30.81181,140.44669,36223.9,22.2,145,26489.2,20.9,131,-2190,-33.1,94,24611,7.3,157
2020.27322,-4.73959,-0.06694,0.34,400,26527.7,23.5,128,42.96924,-0.0168,0.21,30.94577,140.59747,36253.9,22.2,145,26437,20.9,131,-2191.9,-32.8,94,24710.8,7.4,157
2020.27322,-4.75261,-0.06656,0.34,400,26475.8,23.5,128,43.13974,-0.01681,0.21,31.07954,140.74873,36283.7,22.2,145,26384.8,20.8,131,-2193.6,-32.6,94,24810.1,7.4,157
2020.27322,-4.76939,-0.06605,0.34,400,26406.7,23.4,128,43.36549,-0.01681,0.21,31.25756,140.95114,36323.4,22.2,145,26315.2,20.8,131,-2195.6,-32.3,94,24941.4,7.5,157
2020.27322,-4.78153,-0.06567,0.34,400,26354.8,23.4,128,43.53365,-0.01681,0.21,31.39083,141.10349,36353,22.1,145,26263.1,20.8,131,-2196.8,-32.1,94,25039.2,7.5,157
2020.27322,-4.79328,-0.06529,0.34,400,26303,23.4,128,43.70081,-0.0168,0.21,31.5239,141.2563,36382.6,22.1,145,26211.1,20.8,131,-2197.9,-31.8,94,25136.4,7.6,157
2020.27322,-4.80464,-0.06492,0.34,400,26251.3,23.3,128,43.86698,-0.01679,0.21,31.65675,141.40959,36412,22.1,145,26159,20.8,131,-2198.8,-31.6,94,25233,7.6,157
2020.27322,-4.8156,-0.06455,0.34,400,26199.6,23.3,128,44.03217,-0.01677,0.21,31.78938,141.56335,36441.4,22.1,145,26107.1,20.7,131,-2199.4,-31.4,94,25329.1,7.7,157
2020.27322,-4.82617,-0.06417,0.34,400,26147.9,23.3,128,44.19638,-0.01675,0.21,31.9218,141.7176,36470.7,22.1,145,26055.2,20.7,131,-2199.9,-31.1,94,25424.5,7.7,157
2020.27322,-4.83632,-0.06381,0.34,400,26096.2,23.2,128,44.35962,-0.01672,0.21,32.054,141.87231,36499.9,22.1,145,26003.3,20.7,131,-2200.2,-30.9,94,25519.3,7.8,157
2020.27322,-4.84921,-0.06332,0.34,400,26027.4,23.2,128,44.57576,-0.01668,0.21,32.22993,142.07938,36538.8,22,145,25934.2,20.7,131,-2200.2,-30.6,94,25644.8,7.9,157
2020.27322,-4.85839,-0.06295,0.34,400,25975.9,23.1,128,44.73674,-0.01664,0.21,32.36161,142.23523,36567.8,22,145,25882.5,20.6,131,-2200,-30.4,94,25738.2,8,157
2020.27322,-4.86714,-0.06259,0.34,400,25924.3,23.1,128,44.89677,-0.0166,0.21,32.49307,142.39159,36596.7,22,145,25830.9,20.6,131,-2199.6,-30.2,94,25831.1,8,157
2020.27322,-4.87546,-0.06224,0.34,400,25872.9,23,128,45.05585,-0.01656,0.21,32.62431,142.54845,36625.5,22,145,25779.3,20.6,131,-2198.9,-30,94,25923.4,8.1,157
